line_id,variant_id,noisy,clean
274,0,واونذن صکره اوقرايناتك اهالی طبقەلزی ( خلقی) ىوقراینا آثار ملي ه ومدنيەسنك احداثیب کیفیينه آچیقن آجقه و فعال بز صورتذ شتراكه باشلامشذر.,واوندن صکره اوقراينانك اهالی طبقەلری (خلقی) اوقراینا آثار مليه ومدنيەسنك احداثی کیفیتنه آچیقدن آجقه و فعال بر صورتده اشتراكه باشلامشدر.
274,1,واوندن صکره اوقراينانكاهىآلی طبقەلری (خلقی) اوقزاینا آث ار ملکه ومديەسنك اهدىثی کیفیتنه آچیقذن آجقهو فعال بر صورتده استراكه باسلامشدر.,واوندن صکره اوقراينانك اهالی طبقەلری (خلقی) اوقراینا آثار مليه ومدنيەسنك احداثی کیفیتنه آچیقدن آجقه و فعال بر صورتده اشتراكه باشلامشدر.
274,2,واوندن ضکره اوقراينانک الی طبقەلری (لقی) اوقراینا آثىر مليه ومدنيەسن احداتی کیفیينه آچیقدن آحقه و فعال بر و رثده اشبراكه باسلامشدر.,واوندن صکره اوقراينانك اهالی طبقەلری (خلقی) اوقراینا آثار مليه ومدنيەسنك احداثی کیفیتنه آچیقدن آجقه و فعال بر صورتده اشتراكه باشلامشدر.
274,3,وىوندن ضکره اوقراينانك اهالی بقەلری (خلقی) اوقرایناآنار مليه ومدنيەسك اذثی کیفیتنه آچیقدن آجقه و فعال ب صورتدة اشتزاكه باشلاكمشد.,واوندن صکره اوقراينانك اهالی طبقەلری (خلقی) اوقراینا آثار مليه ومدنيەسنك احداثی کیفیتنه آچیقدن آجقه و فعال بر صورتده اشتراكه باشلامشدر.
274,4,واوندنصکره اوقزايکنانك اهالی طبفەلری (خلقی) اوقرایبنا آثى ملىاه ومدنيە ستك اهداثی کیفیتنه آچیكقدن آجقهو فعال تر صورتدة اشتراكه ناشلامشد.,واوندن صکره اوقراينانك اهالی طبقەلری (خلقی) اوقراینا آثار مليه ومدنيەسنك احداثی کیفیتنه آچیقدن آجقه و فعال بر صورتده اشتراكه باشلامشدر.
274,5,واوندن صکره اوقراينانك اهالی طبقەلری (خلقری) اوفإراینا آثار مليه ومدنيەسنك احدىثی کیفیتنه آچیقدن آجقه و قعال بر ورتده اشترىكة باشلامشدر.,واوندن صکره اوقراينانك اهالی طبقەلری (خلقی) اوقراینا آثار مليه ومدنيەسنك احداثی کیفیتنه آچیقدن آجقه و فعال بر صورتده اشتراكه باشلامشدر.
274,6,واوندن صکزه اوقراينا نك ىهالی ظيقەسلری (خلقی) اوقراینا آثار مليهومدنيەسنك حداث كیفیتنه آچی قدن آجقه و فعال بر صورتده اشتراكه باشلبامدر.,واوندن صکره اوقراينانك اهالی طبقەلری (خلقی) اوقراینا آثار مليه ومدنيەسنك احداثی کیفیتنه آچیقدن آجقه و فعال بر صورتده اشتراكه باشلامشدر.
274,7,وا وندن صکره اوقراينانك اةالی ظبقەلزی (خلفی) ا وقراینا آثر مليه ومدنيەسنك احداثی کیفیظتنه آچیقدن آجقه و فعىىلبر صورتده اشيرکاكه باشلامش در.ر,واوندن صکره اوقراينانك اهالی طبقەلری (خلقی) اوقراینا آثار مليه ومدنيەسنك احداثی کیفیتنه آچیقدن آجقه و فعال بر صورتده اشتراكه باشلامشدر.
274,8,واوندن صکر اوقراينىنك هالی طبقەلری (خلقی) اوقراینا آثز مليه ومدنيەسنك احداثی کیفیتنه آچیقدن آجقه و فعال بر ص وزتده اشتراكه باشلامشدز.,واوندن صکره اوقراينانك اهالی طبقەلری (خلقی) اوقراینا آثار مليه ومدنيەسنك احداثی کیفیتنه آچیقدن آجقه و فعال بر صورتده اشتراكه باشلامشدر.
274,9,واودن صکره اوفرايتانكاهالی طبقەلری خلقی) اوقراینا آثار مليهه ومدنيەسنك احداثی کیفیتنة آچیقدن آجقه و فعال بر صورتده اشتراك هباشلامسدر.,واوندن صکره اوقراينانك اهالی طبقەلری (خلقی) اوقراینا آثار مليه ومدنيەسنك احداثی کیفیتنه آچیقدن آجقه و فعال بر صورتده اشتراكه باشلامشدر.
274,10,واوندن صکره اوقراينانك اهالی طب قەلری (خلقی) اوق رىینا آثار مليه ومدنيەسنك احداثی کیفیتنهع آچیقدن آجقة و فعال بر صورتذه اشتراكهباشلامشدر.,واوندن صکره اوقراينانك اهالی طبقەلری (خلقی) اوقراینا آثار مليه ومدنيەسنك احداثی کیفیتنه آچیقدن آجقه و فعال بر صورتده اشتراكه باشلامشدر.
274,11,واوندن صکره اوفراينانك هىلی طبقەلری (خلقی) اوقراینا آثار مليهى ومدنيەسنکكاحداثی کیعفینثه آچیقدن آجقه و فعال بز صورتده اشبراكه باشلامشدر.,واوندن صکره اوقراينانك اهالی طبقەلری (خلقی) اوقراینا آثار مليه ومدنيەسنك احداثی کیفیتنه آچیقدن آجقه و فعال بر صورتده اشتراكه باشلامشدر.
274,12,وا وندن صکرهاوقراينانك اهالی طبقەلی (خلقی)اوقرایناآتار ملكهومديەسنك احداثی کیفینه آچیقدن آجقه و فعىل برصورتده اشتراكه باشلىماشدر.,واوندن صکره اوقراينانك اهالی طبقەلری (خلقی) اوقراینا آثار مليه ومدنيەسنك احداثی کیفیتنه آچیقدن آجقه و فعال بر صورتده اشتراكه باشلامشدر.
274,13,واوإندن صکره اوقراينا نك اةالی طبقەلری ( خلقی) اوقرىینا آثار مليه ومدنکەسنك احدابی کیفیتنهش آچیقدن آجقه وفعال ثر صورتده اشترکايه باشلامشدر.,واوندن صکره اوقراينانك اهالی طبقەلری (خلقی) اوقراینا آثار مليه ومدنيەسنك احداثی کیفیتنه آچیقدن آجقه و فعال بر صورتده اشتراكه باشلامشدر.
274,14,واوندن صکرة اوراأ ىنانك اهالی طبقەلری (خلقی) اوقرانا آثار مليه ومدنيەسنكاحداثی کیفیننه آچیقدن آجقه و فعال تر صورغتده اشتراكه باشلامشدر.,واوندن صکره اوقراينانك اهالی طبقەلری (خلقی) اوقراینا آثار مليه ومدنيەسنك احداثی کیفیتنه آچیقدن آجقه و فعال بر صورتده اشتراكه باشلامشدر.
274,15,واونذن صکزه اوقراينانك اةالیبقەلری (خلقی) اوراینا آثار مليه ومدنيەنك احذاىثی کیفیتنه آچیقدن آجقه و فعال بر صورتذه ا شيراكةبسلامشد.,واوندن صکره اوقراينانك اهالی طبقەلری (خلقی) اوقراینا آثار مليه ومدنيەسنك احداثی کیفیتنه آچیقدن آجقه و فعال بر صورتده اشتراكه باشلامشدر.
274,16,واوندبصکره اوقراينانك اهالی بقەل (خلقی) اوقراینا اثار ليه وصمدنيەسنك ا حدای کیفیتنه آچایقدن آجقه و فعال بر صزتدة استركه باسلىمشدر.,واوندن صکره اوقراينانك اهالی طبقەلری (خلقی) اوقراینا آثار مليه ومدنيەسنك احداثی کیفیتنه آچیقدن آجقه و فعال بر صورتده اشتراكه باشلامشدر.
274,17,ووندن صکره اوقرايناك اهالی طبقەلری (خلقی) اوفراینا آثار مليه ومدنيەسنك احذاثی کیفیتنة آچیقد ن آجقه و فعالبر صورتده اشثراكة باشلامشر.,واوندن صکره اوقراينانك اهالی طبقەلری (خلقی) اوقراینا آثار مليه ومدنيەسنك احداثی کیفیتنه آچیقدن آجقه و فعال بر صورتده اشتراكه باشلامشدر.
274,18,واوندن صکره اوقرايننک اهالی طبقەلری (خ لقی) اوقراینا آثار مليه ومدنەسنك احداثی کفیتنه آچیقدن آحقه و فعالبر صورتذه اشتراكه باشلامشدر,واوندن صکره اوقراينانك اهالی طبقەلری (خلقی) اوقراینا آثار مليه ومدنيەسنك احداثی کیفیتنه آچیقدن آجقه و فعال بر صورتده اشتراكه باشلامشدر.
274,19,واوثدثصکزه اوفرافينانك ىهلی طبقلری حلقی) اوفقراینا آثىر مليه ومدنيەسنك احداثی کیفیتنه آچیقدن آ جقه و فغال بر صورتده اشتراكه باشلامشدر.,واوندن صکره اوقراينانك اهالی طبقەلری (خلقی) اوقراینا آثار مليه ومدنيەسنك احداثی کیفیتنه آچیقدن آجقه و فعال بر صورتده اشتراكه باشلامشدر.
63,0,(لیتوآثی) قطعەسي عن اث صل لیتوانیالی اةوان (ياهايلو Yahaylo) نامنده بر قرالك زمان سلطننتـدفه (١٣٨٦) پولوني ا اكله برلشدی.,(لیتوآنی) قطعەسي عن اصل لیتوانیالی اولان (ياهايلو Yahaylo) نامنده بر قرالك زمان سلطنتـده (١٣٨٦) پولونيا ايله برلشدی.
63,1,(لیتوآثی) قطغەسي عن اصل لیتوانیالی اولان (اهاىلو Yahaylo) نامنده بر قآرالك زمان سلطنتـد (١٣٨٦) پولونيا اغيله برلشدی.,(لیتوآنی) قطعەسي عن اصل لیتوانیالی اولان (ياهايلو Yahaylo) نامنده بر قرالك زمان سلطنتـده (١٣٨٦) پولونيا ايله برلشدی.
